證券代碼,年月,市場風險溢酬,規模溢酬 (3因子),規模溢酬 (5因子),淨值市價比溢酬,益本比溢酬,股利殖利率溢酬,動能因子,短期反轉因子,長期反轉因子,盈利能力因子,投資因子,無風險利率,市場投組,大型投組,小型投組,高淨值市價投組,中淨值市價投組,低淨值市價投組,高益本比投組,低益本比投組,中益本比投組,高股利殖利率投組,中股利殖利率投組,低股利殖利率投組,高動能投組,中動能投組,低動能投組,高短期反轉投組,中短期反轉投組,低短期反轉投組,高長期反轉投組,中長期反轉投組,低長期反轉投組,高盈利能力投組,中盈利能力投組,低盈利能力投組,高投資投組,中投資投組,低投資投組,大型高淨值市價投組,大型中淨值市價投組,大型低淨值市價投組,小型高淨值市價投組,小型中淨值市價投組,小型低淨值市價投組,大型高益本比投組,大型中益本比投組,大型低益本比投組,小型高益本比投組,小型中益本比投組,小型低益本比投組,大型高股利殖利率投組,大型中股利殖利率投組,大型低股利殖利率投組,小型高股利殖利率投組,小型中股利殖利率投組,小型低股利殖利率投組,大型高動能投組,大型中動能投組,大型低動能投組,小型高動能投組,小型中動能投組,小型低動能投組,大型高短期反轉投組,大型中短期反轉投組,大型低短期反轉投組,小型高短期反轉投組,小型中短期反轉投組,小型低短期反轉投組,大型高長期反轉投組,大型中長期反轉投組,大型低長期反轉投組,小型高長期反轉投組,小型中長期反轉投組,小型低長期反轉投組,大型高盈利能力投組,大型中盈利能力投組,大型低盈利能力投組,小型高盈利能力投組,小型中盈利能力投組,小型低盈利能力投組,大型高投資投組,大型中投資投組,大型低投資投組,小型高投資投組,小型中投資投組,小型低投資投組
Z8888 上市＋上櫃(不含金融),200309,-1.3182,-0.6365,-0.7699,1.4122,-0.2758,-0.4186,0.0376,-2.7022,2.8896,-0.1983,1.0136,1.4,-1.2015,-1.1542,-1.8966,-1.1188,-2.5916,-0.2869,-1.3957,-1.1452,-0.6211,-1.2998,-1.8374,-0.137,-1.3213,-1.1733,-0.3931,-0.9099,-1.4445,-3.0654,-1.7448,-1.1134,0.6984,-0.8223,-1.7819,-1.2137,-0.2099,-1.9851,-0.5168,-1.5217,-2.5678,-0.2342,0.4576,-3.0364,-3.6543,-1.3827,-1.119,-0.5774,-1.7582,-1.9382,-2.0119,-1.2282,-1.846,-0.1086,-2.387,-1.5984,-2.6694,-1.3181,-1.1692,-0.0869,-1.4498,-1.2646,-2.7563,-0.9018,-1.416,-3.0105,0.0123,-1.8375,-3.2834,-1.7371,-0.977,1.7138,-3.6888,-1.2449,-1.3605,-0.7852,-1.8117,-1.1403,-2.6817,-1.2867,-1.93,-0.1017,-1.9779,-0.5285,-2.8554,-2.2096,-0.4014
Z8888 上市＋上櫃(不含金融),200310,5.2275,-3.1483,-1.5007,12.1984,-2.0447,2.8228,3.388,-1.8947,10.6365,-7.8539,9.1198,1.4,5.3442,5.3213,5.9602,13.727,7.6121,2.7909,4.6166,5.9042,5.5039,7.8717,4.65,4.2517,5.8136,5.0163,4.2899,5.4183,6.663,2.373,5.0556,13.4563,14.1204,2.5199,7.9439,9.7691,2.0866,6.3601,9.3069,14.025,7.8386,2.8427,12.5796,3.3168,-0.6349,4.6756,6.0199,5.4813,2.95,2.368,6.2336,8.1423,4.7459,4.277,3.7039,1.9929,1.9236,5.7448,4.9561,4.3801,9.1095,6.1163,3.6983,5.3566,6.6971,2.1806,6.4749,5.5495,5.8615,5.068,13.8211,14.0067,2.0272,8.6589,14.3615,2.5393,8.1128,9.7427,1.5269,5.1268,10.0313,2.1826,6.3489,9.1405,-0.3364,6.7116,10.9453
Z8888 上市＋上櫃(不含金融),200311,-3.8984,7.2648,7.1125,-2.7652,-0.5548,0.3869,-4.6603,1.459,0.1985,2.2586,-0.3259,1.4,-3.7817,-4.0769,2.8881,-3.221,-2.8536,-4.489,-4.5889,-3.5887,-3.5972,-2.9552,-2.4067,-5.2884,-4.9696,-3.3943,2.5408,-3.5645,-4.0447,-3.6146,-4.3957,-2.0521,-1.9592,-4.9684,-1.5961,-4.3607,-5.0689,-3.3774,-2.382,-3.952,-3.2199,-4.6437,-0.3722,4.501,5.8499,-4.9036,-3.8247,-3.8455,4.3013,4.0166,4.3528,-3.4203,-2.657,-5.4011,4.5205,4.7174,5.7274,-5.1415,-3.6338,2.3036,1.9363,1.9699,3.8118,-3.7842,-4.2692,-4.195,1.6637,2.2665,4.9925,-4.413,-2.3045,-2.2602,0.4879,2.4339,-1.2679,-5.1674,-1.8897,-4.8493,5.3258,3.5029,0.4906,-5.463,-3.5502,-2.8208,5.2103,2.0316,1.9163
Z8888 上市＋上櫃(不含金融),200312,1.8517,5.1153,5.8289,4.7813,-2.1891,-0.8511,4.0682,-0.4241,3.3521,-2.0355,2.0638,1.4,1.9684,1.6785,7.9712,5.8724,1.5381,1.6724,0.9371,2.077,2.4102,0.5988,3.6569,1.0436,2.8355,0.7138,2.2489,2.9097,3.4132,1.0839,1.8273,3.3583,7.1276,0.7749,3.7047,2.1441,1.2729,2.2546,2.3906,4.3833,1.2698,1.6228,11.4647,6.4944,4.6627,0.6998,1.9232,2.1544,7.0342,6.6483,9.9578,0.213,3.5323,0.9728,6.2961,6.9456,7.2384,2.5501,0.4848,1.6203,12.3829,6.1378,5.1763,1.7458,3.2294,0.9347,8.9915,6.2196,8.9545,1.7961,3.0869,4.9806,8.6238,8.536,12.1434,0.6646,3.4223,1.3878,5.8789,8.3618,9.2267,1.0688,2.0535,1.6139,6.0337,8.2079,9.6162
Z8888 上市＋上櫃(不含金融),200401,8.6069,1.248,2.5539,11.0187,-0.6119,2.4623,-0.5687,1.3207,13.0979,-8.7462,6.9382,1.4,8.7236,8.4397,13.1606,17.6196,9.5553,6.663,8.6482,7.525,7.5054,8.9317,4.4004,8.2214,7.6939,9.6814,11.2678,6.6066,8.3784,10.5354,4.9675,12.3961,18.1774,7.8216,7.2409,14.2507,10.4876,6.0731,13.759,17.1084,9.5428,6.6424,19.4172,9.7746,7.8458,8.5984,7.4874,7.3286,9.8497,8.5732,12.3433,8.6641,4.3201,8.2221,12.6488,6.4269,8.1662,7.453,9.6179,10.7597,15.1758,11.0978,13.0066,5.52,8.1376,10.5309,13.0421,14.6226,10.6726,4.9692,12.3066,16.1104,4.5497,13.7988,19.6043,7.8473,6.8936,13.7862,6.7121,12.6882,18.2657,10.5529,5.9309,12.9725,9.0465,10.0084,20.5032
Z8888 上市＋上櫃(不含金融),200402,4.2186,0.8739,3.1495,11.1596,3.2276,3.2803,-6.5553,-4.5633,5.2767,-4.9793,2.5319,1.4,4.3353,4.0943,9.041,12.9578,6.6066,1.2662,6.1814,4.0317,0.7362,6.0719,4.5107,0.5531,1.7826,7.9603,9.3674,6.2485,5.7911,1.6333,1.7913,5.9818,8.5768,2.9228,5.0469,7.1544,4.658,4.0143,4.7432,12.9568,6.5253,1.2472,12.9611,8.0384,2.3515,6.0999,3.9939,0.4868,8.1226,5.0791,7.2804,5.9621,4.4635,0.4807,7.5436,5.6778,6.4644,1.632,7.9042,8.6915,6.4796,8.9417,12.5308,5.993,5.5366,1.4922,9.9069,11.1567,5.2812,1.7466,5.8298,7.9453,8.2201,9.5858,12.5748,2.8573,4.8404,6.5685,5.7886,8.1309,12.036,4.6135,3.816,3.9142,5.657,9.3006,11.4202
Z8888 上市＋上櫃(不含金融),200403,-2.9296,-0.9067,-1.1165,1.9913,1.5039,1.855,3.4201,-2.9678,-4.1737,-2.2832,1.4693,1.4,-2.8129,-2.8293,-3.5506,-3.8948,0.1708,-4.9215,-2.34,-4.0041,-3.9932,-2.1469,-3.6464,-4.5334,-2.4521,-3.1989,-3.7668,1.0526,-3.3259,-4.3157,-3.8551,-4.6055,-3.7231,-3.4056,-2.9688,-1.1693,-2.3005,-3.2592,-2.7739,-4.5675,0.4665,-4.9163,-1.5769,-4.9496,-5.2108,-2.2847,-4.0093,-3.953,-3.6411,-3.8634,-4.9806,-2.0173,-3.5312,-4.5263,-3.8761,-6.4274,-5.077,-2.5085,-3.1743,-3.3352,-0.9609,-3.6283,-6.9744,1.4101,-3.2295,-4.4994,-2.7461,-5.0099,-2.7722,-3.9051,-4.5422,-4.6089,2.5517,-5.9658,-5.0918,-3.3711,-2.9121,-0.9748,-4.8697,-3.7897,-2.6996,-2.1323,-3.2675,-2.8259,-6.0173,-3.0511,-2.3851
Z8888 上市＋上櫃(不含金融),200404,-6.0771,1.6664,0.9867,-2.3196,0.7226,1.2062,-0.5644,-0.8441,1.8061,1.8041,-2.2888,1.4,-5.9604,-6.0131,-5.4146,-8.5904,-5.1806,-6.1012,-5.3997,-6.2015,-7.4848,-6.2061,-7.728,-5.7154,-5.8113,-5.8316,-6.9244,-3.8993,-7.0935,-7.8658,-8.0342,-7.2832,-5.9478,-4.6817,-8.0812,-5.6102,-3.402,-7.376,-6.8483,-9.3956,-5.1767,-6.1295,-5.9119,-5.2519,-4.5389,-5.4596,-6.2352,-7.6584,-3.9763,-5.2944,-3.2227,-6.4172,-7.8166,-5.705,-3.3766,-5.5469,-6.5013,-5.7663,-5.8534,-7.2259,-6.4914,-5.228,-3.9031,-3.7788,-7.1704,-8.4591,-6.8752,-4.9557,-3.8831,-8.0315,-7.3454,-6.5729,-8.3125,-5.8581,-6.159,-4.6822,-8.3664,-5.3656,-4.6613,-3.9151,-7.5861,-3.3454,-7.435,-7.0168,-4.6885,-5.8843,-5.5948
Z8888 上市＋上櫃(不含金融),200405,-3.0615,-1.6291,-0.9691,1.4779,1.9936,2.3438,0.7853,4.1676,1.2566,2.1027,-0.0666,1.4,-2.9448,-2.8258,-4.0228,-2.3817,-4.4947,-1.7131,-0.918,-1.493,-3.6522,-0.0267,-0.9073,-3.034,-4.7119,-1.6968,-3.4167,-6.9519,-1.2599,-1.3546,-2.7622,-1.3543,-3.6678,-1.4166,-3.6772,-5.5031,-2.4583,-2.3877,-5.3929,-2.3927,-4.4689,-1.6338,-2.3467,-4.9746,-6.0614,-0.8616,-1.4137,-3.6614,-2.2511,-3.6268,-3.4385,0.1765,-0.8004,-3.0189,-2.701,-3.4733,-4.1931,-4.8187,-1.6509,-3.083,-3.3075,-3.1147,-6.6139,-6.8974,-1.1426,-1.2497,-5.201,-4.0827,-2.5136,-2.7349,-1.3267,-2.4472,-5.4684,-1.875,-3.243,-1.3309,-3.7741,-5.5537,-5.0975,-2.3222,-5.08,-2.3037,-2.3407,-5.7511,-6.0705,-3.5624,-2.7562
Z8888 上市＋上櫃(不含金融),200406,-3.2508,-6.3071,-6.1809,-1.9228,1.7034,1.683,-2.5063,-4.1688,-11.721,5.1406,-0.8032,1.4,-3.1341,-2.7365,-9.7593,-6.2089,-1.9251,-3.4214,-2.1495,-2.4701,-1.9458,0.8999,0.4669,-3.5438,-7.8501,-0.5461,-4.7963,-1.178,-3.3801,-6.8998,1.0021,-4.6647,-11.5336,-3.6169,-0.0275,-7.2509,-7.4711,1.2218,-7.5042,-4.6293,-1.5698,-3.3294,-11.2217,-8.5521,-8.6759,-2.0164,-2.325,-1.6376,-5.338,-6.4513,-9.1237,1.6023,0.6943,-3.5011,-8.5966,-5.1395,-6.8592,-7.5568,-0.3008,-4.4824,-10.7524,-8.9103,-8.8142,-0.788,-3.1086,-6.284,-8.6362,-9.615,-11.4778,1.0453,-4.5124,-9.8101,-3.1517,-7.9119,-15.7383,-3.5377,0.4995,-6.368,-7.144,-7.2648,-14.5949,-7.3691,1.5777,-6.8672,-9.9422,-7.7752,-12.0504
Z8888 上市＋上櫃(不含金融),200407,-5.9761,-1.6977,-1.2011,3.1291,3.0084,4.0293,-0.7941,-5.699,-2.3679,-0.2414,4.654,1.4,-5.8594,-5.8218,-6.6812,-4.6889,-5.3795,-6.3145,-3.9734,-4.891,-8.0796,-2.4454,-2.4366,-8.2102,-8.8768,-4.5472,-8.0605,-3.176,-7.3492,-12.4151,-4.509,-5.5218,-8.1326,-6.4358,-4.7258,-6.7627,-9.5096,-4.4519,-3.4107,-4.5683,-5.3346,-6.2524,-5.2702,-6.1341,-9.8442,-3.93,-4.8082,-8.1163,-5.158,-7.0962,-6.9885,-2.1507,-2.2882,-8.1982,-7.1264,-5.6854,-9.1376,-8.904,-4.527,-8.1937,-8.1721,-5.214,-7.2943,-3.1238,-7.3515,-13.0033,-5.4364,-7.3095,-6.9548,-4.5012,-5.5748,-8.3419,-5.0839,-3.9788,-5.979,-6.4033,-4.6695,-6.7517,-7.6965,-5.828,-6.8653,-9.5477,-4.3917,-3.2309,-8.6003,-6.1125,-5.6091
Z8888 上市＋上櫃(不含金融),200408,6.4671,-6.8935,-6.6113,-1.4442,1.1264,-5.4236,2.0246,2.4116,-4.59,5.968,-6.1942,1.4,6.5838,6.8968,-0.2529,5.6712,4.8786,7.7065,6.6863,8.6413,5.6219,3.9534,6.5668,9.8503,6.3264,7.7469,5.4691,4.8681,7.0028,8.0098,7.5668,6.7327,6.2221,7.3907,7.1686,2.2319,8.6206,6.8267,2.3402,7.1537,5.1548,7.8268,-1.5219,0.2834,0.6934,6.8752,8.8582,5.8,1.6069,2.7222,0.4293,4.1638,6.6985,9.9041,0.5362,3.6169,5.6431,6.4442,8.0081,6.7408,1.4105,1.4996,-2.9353,5.1426,7.3851,8.3034,-2.0862,1.1341,-0.4239,7.6129,6.9319,7.64,3.8295,1.5153,-5.3776,7.5188,7.4469,3.0157,2.4157,1.6524,-5.0172,8.9058,7.0196,2.8976,1.9444,1.4231,-4.4357
Z8888 上市＋上櫃(不含金融),200409,0.2073,-3.6643,-3.0687,3.6099,4.16,0.6969,6.6763,-5.1462,-0.9519,-0.4275,0.1498,1.4,0.324,0.4207,-1.9351,2.3999,2.2238,-1.0505,2.7632,2.2828,-3.2128,1.7237,2.9876,-1.3482,3.9769,0.1206,-4.8572,0.2212,1.3356,-3.723,1.3563,-1.0701,-0.1148,0.1409,-0.0376,1.9693,-0.6806,0.6513,1.1345,3.0032,2.4538,-1.0033,-0.7685,-1.789,-3.9817,2.8891,2.3909,-3.2209,-0.7515,-0.8569,-2.9614,1.9769,3.1361,-1.3568,-2.5844,-0.3855,-0.6445,4.0908,0.2019,-4.907,0.425,-1.6541,-3.9298,0.1928,1.4348,-3.4731,1.5804,-1.1753,-5.046,1.3712,-1.0782,-0.0821,0.055,-0.8483,-0.3955,0.1859,0.018,2.4779,-1.6727,-1.2107,-3.1097,-0.6257,0.6885,1.5174,-2.0365,-0.4537,-3.8801
Z8888 上市＋上櫃(不含金融),200410,-3.6521,0.8675,0.6581,0.0059,-1.2962,2.1799,-1.5281,2.1977,-0.7174,-0.0665,2.7337,1.525,-3.525,-3.5404,-3.1579,-4.6842,-4.3157,-2.8868,-3.2123,-4.3989,-2.2127,-1.0842,-3.5918,-3.2401,-2.3933,-4.7628,-3.0924,-3.3228,-4.7742,-2.0113,-2.7129,-3.294,-5.1856,-2.8732,-3.8682,-4.9416,-5.5838,-2.6516,-2.4912,-5.17,-4.3667,-2.8634,-2.0433,-3.3926,-4.3618,-3.2017,-4.4003,-2.2228,-3.517,-4.3574,-1.9035,-0.979,-3.5756,-3.2169,-2.9543,-3.9715,-5.0762,-2.2809,-4.8656,-3.1578,-5.8659,-2.4906,-1.9328,-3.2446,-4.9365,-1.9722,-5.8845,-1.4436,-2.7615,-2.7114,-3.3352,-5.5857,-2.8499,-2.2315,-1.4104,-2.8347,-3.9019,-5.2306,-4.4345,-3.1494,-1.9056,-5.6052,-2.669,-2.4746,-5.0566,-2.13,-2.7198
Z8888 上市＋上櫃(不含金融),200411,2.5432,-6.4588,-6.7064,-0.7471,0.0791,0.2385,1.5714,0.3518,-2.9265,2.9566,0.7371,1.525,2.6703,2.9443,-3.8064,1.5067,2.841,2.7501,4.145,2.0559,2.9262,4.4099,1.2792,4.1962,3.2623,2.1066,2.2634,3.6734,1.1167,3.9959,2.7789,3.0509,-1.2023,4.5531,1.0665,0.1539,2.2002,2.2285,4.8451,2.5021,3.2503,2.8335,-3.7203,-4.5127,-2.5576,4.4405,2.1656,3.1261,-4.3331,-1.2165,-3.1769,4.7955,1.4579,4.2801,-2.5906,-2.9127,-2.5523,3.423,2.4664,2.639,-2.671,-3.7614,-5.0298,3.999,1.3156,4.334,-4.0287,-3.6951,-3.66,2.8435,3.2568,-0.9692,-2.3016,-2.9875,-4.3418,4.7586,1.2246,0.7437,-3.9097,-2.279,-5.808,2.438,2.4008,5.5832,-3.6283,-2.9077,-5.2993
Z8888 上市＋上櫃(不含金融),200412,5.3986,-0.5164,-0.3658,2.5981,-2.4195,-1.5914,1.3454,3.1015,0.9844,-2.9795,-0.1233,1.525,5.5257,5.5276,5.4782,6.4541,4.8078,5.7977,3.1226,7.0175,5.6148,2.7645,4.8804,6.2101,5.2529,5.9273,5.4044,4.6872,6.1972,8.4707,5.405,7.1952,6.343,5.0296,5.434,7.6842,7.2372,5.1848,3.6285,6.3165,4.7642,5.8472,7.2246,5.6565,2.4977,3.1221,7.0752,5.619,3.1369,5.2335,5.4791,2.6489,4.8992,6.2284,5.0274,4.4158,4.6306,5.2058,5.9784,5.4938,7.6055,4.8159,4.6266,4.6951,6.2324,8.7311,4.2026,5.6176,6.3696,5.411,7.1626,6.3588,4.9959,8.1276,6.0169,5.072,5.3844,7.8106,3.112,6.5231,6.3325,7.374,5.1762,3.3825,3.645,5.4543,7.3899
Z8888 上市＋上櫃(不含金融),200501,-2.1815,-1.2767,-1.5948,-3.0471,0.5074,0.5553,2.4003,0.7516,-1.8655,4.0364,-1.5201,1.595,-2.0486,-1.9597,-4.2956,-4.3862,-2.6876,-1.334,-1.6308,-3.0538,-0.3926,-2.0536,-2.2978,-0.7222,-1.7011,-1.9277,-5.5061,-2.9562,-1.9681,-1.4978,-2.9758,-1.9155,-4.2913,-0.5592,-2.7912,-5.5987,-2.4248,-1.4525,-3.1883,-4.231,-2.5853,-1.3234,-5.2478,-4.6609,-2.0611,-1.6005,-3.0611,-0.2528,-2.5876,-2.8254,-4.9501,-2.1084,-2.2677,-0.6903,-1.0079,-3.0436,-3.5365,-1.6498,-1.845,-5.5378,-4.4141,-3.6551,-5.3268,-2.8573,-1.9177,-1.3489,-4.676,-3.7304,-4.6813,-2.9706,-1.7963,-4.2278,-3.2237,-6.0209,-5.6975,-0.4977,-2.7639,-5.5215,-3.3882,-3.3831,-6.4371,-2.3995,-1.3624,-3.0301,-3.1112,-4.2575,-5.5208
Z8888 上市＋上櫃(不含金融),200502,4.13,2.0564,1.5016,-4.9451,0.2907,-1.6853,-6.6534,2.4597,1.0134,3.3973,-4.4753,1.595,4.2629,4.2379,4.9064,1.6743,2.7461,5.4885,2.8793,5.2003,4.5534,2.6994,4.0318,5.6408,3.0001,5.0944,10.8309,3.9805,3.5675,6.6688,4.0489,4.0053,3.9687,4.9457,4.0286,2.2277,6.04,4.0824,1.648,1.5711,2.6173,5.4478,2.2543,5.2834,8.2678,2.7749,5.1746,4.5746,6.206,6.0043,3.8249,2.5652,3.9244,5.6421,5.235,6.7,5.5287,2.9822,5.202,11.1457,4.0046,2.9253,9.1479,3.9739,3.5316,6.6849,4.2139,4.455,6.4224,4.0736,4.0671,3.9184,2.6558,1.8023,4.8378,4.8941,4.0172,2.1236,7.3859,4.2772,3.3619,5.9805,4.0795,1.5497,7.6544,4.1762,3.1345
Z8888 上市＋上櫃(不含金融),200503,-2.6514,2.7575,2.418,-4.3807,0.7561,0.5294,-1.734,-4.1,-1.326,4.6675,-2.9707,1.69,-2.5106,-2.5731,-0.8974,-4.5573,-2.7701,-2.0808,-1.8695,-1.2254,-4.019,-0.4033,-1.3587,-2.878,-1.8463,-4.495,-1.0774,0.2922,-2.8673,-3.4276,-2.6144,-4.3184,-5.2335,-1.6641,-2.419,-6.1848,-0.7166,-3.2035,-3.6678,-4.7759,-2.8622,-2.1537,-3.3313,-0.9959,2.8079,-1.8967,-1.2706,-4.1262,-1.0209,0.1747,-0.3037,-0.4186,-1.4287,-2.924,-0.1199,0.3333,1.3266,-1.837,-4.7383,-1.3877,-2.4066,-0.8176,0.6121,0.2189,-2.916,-3.4262,1.1042,-0.6586,-3.4507,-2.6134,-4.3573,-5.3585,-2.6678,-3.0683,-2.5747,-1.7413,-2.4535,-6.5126,1.9297,-1.6661,-2.6339,-0.7717,-3.2648,-3.767,0.7672,-1.2393,-2.1789
Z8888 上市＋上櫃(不含金融),200504,-2.9883,-2.2489,-2.8298,-2.984,-1.1181,-2.6667,5.4451,-0.303,-1.707,3.2487,-2.471,1.69,-2.8475,-2.7087,-6.3608,-6.225,-4.6309,-1.4201,-4.6461,-1.3133,-2.5119,-5.6563,-3.8247,0.0275,-2.0984,-3.5371,-6.091,-2.1337,-2.8545,-3.3923,-4.8048,-1.7423,-5.2247,-1.1498,-4.3858,-5.4928,-0.7991,-3.2021,-5.6702,-6.1539,-4.521,-1.3563,-6.6177,-6.7129,-5.4474,-4.5752,-1.2024,-2.3828,-6.8333,-4.6808,-6.7896,-5.6664,-3.7881,0.0957,-5.4728,-4.6884,-5.9015,-2.0877,-3.3683,-5.4898,-2.7155,-6.3002,-10.2036,-1.7658,-2.7789,-3.2896,-7.3912,-5.3366,-6.4733,-4.8036,-1.6435,-5.071,-4.8547,-5.6145,-8.0014,-1.0443,-4.3322,-5.2402,-5.8468,-5.5423,-8.1483,-0.5842,-3.1032,-5.6241,-6.4543,-6.3015,-6.3563
Z8888 上市＋上櫃(不含金融),200505,3.3271,-4.2893,-4.703,-1.8001,-3.9517,-0.5573,-2.58,-0.2151,7.7047,0.4139,-0.1467,1.69,3.4679,3.6471,-1.2524,1.3078,2.2685,4.3771,-0.1142,2.7844,6.804,0.5275,-0.2733,6.0289,2.4535,3.6184,9.151,4.2981,2.5014,3.2181,-3.4841,7.2664,9.3718,3.8151,2.9687,3.4237,5.0657,2.9392,1.9443,1.9818,2.4007,4.4632,-2.416,-0.309,-1.2972,-0.0542,2.8889,7.0342,-2.0011,-0.51,-1.1861,0.5233,-0.2481,6.1365,0.6032,-0.872,-3.8953,2.4967,3.9863,10.1891,-0.1252,-1.2302,-2.6577,4.4221,2.6732,3.6579,-0.9498,-1.8913,-0.6157,-3.4677,7.4666,10.1085,-4.3116,-0.3844,-2.4785,3.9301,3.1165,3.9587,-1.5595,-0.252,-2.416,5.3531,3.0546,2.0717,-2.9776,-0.7801,0.0105
Z8888 上市＋上櫃(不含金融),200506,4.7661,3.1846,3.9069,3.7205,-2.5059,0.4841,-7.0823,0.3623,3.4783,-5.8164,3.9169,1.69,4.9069,4.7597,8.9696,8.5284,4.8425,4.4808,4.2705,4.1244,5.4663,4.6703,6.0697,3.3498,4.2366,5.1832,9.3904,4.014,5.7411,6.1289,6.1535,4.7251,8.6504,3.3468,6.33,7.5981,2.7513,5.7145,6.7668,8.0774,4.6709,4.4398,11.1376,8.27,7.3343,4.2379,4.0316,5.367,5.3139,7.1484,9.1966,4.5937,6.0341,3.3201,6.0651,6.9194,6.3705,4.215,5.0375,8.6187,5.4263,7.9225,15.1872,3.8905,5.6698,5.8665,11.0664,7.1609,9.815,6.1011,4.6518,8.3714,8.3056,8.2,12.992,3.2698,6.3278,6.9545,7.1384,6.38,15.0864,2.5551,5.6826,6.3845,8.6961,6.7814,12.7005
Z8888 上市＋上櫃(不含金融),200507,2.8602,1.9232,0.7891,-4.8533,0.5751,-5.0216,6.3903,1.9692,2.1626,3.2594,-3.2563,1.79,3.0094,3.0113,2.9605,-0.0936,2.0257,3.5675,1.592,3.5938,3.5498,-0.2193,0.7778,7.3092,4.6168,0.6822,-1.6076,2.8685,1.4512,6.3583,0.2041,2.1084,2.5996,3.0393,3.0446,2.7156,3.1676,3.0735,2.003,-0.491,1.9292,3.5382,0.8362,3.3963,6.5135,1.4355,3.5986,3.6308,5.1985,3.332,1.8531,-0.3994,0.651,7.3476,2.4764,5.9406,4.7726,4.6117,0.5257,-1.6149,4.9817,3.899,-1.5723,2.8983,1.4064,6.4868,2.6298,3.2153,2.9797,0.2383,2.1605,2.7785,-2.365,-0.0702,-0.5799,2.9614,3.0402,3.137,6.5224,3.1667,-0.1719,3.0897,3.0999,2.1846,6.3285,2.2786,0.721
Z8888 上市＋上櫃(不含金融),200508,-3.6539,-0.8403,-1.6611,-3.8393,1.7906,0.5432,4.8795,0.9001,-9.0355,5.1194,-2.3625,1.79,-3.5047,-3.3782,-6.7053,-9.1584,-7.4044,-1.7667,-3.1447,-2.5972,-4.9584,-3.4626,-0.4932,-4.3614,-1.9787,-5.0198,-9.7209,-7.1216,-1.376,-4.3551,-0.2894,-3.4904,-10.0173,-1.4803,-4.4697,-8.8067,-3.3649,-2.7988,-7.1958,-9.5202,-7.6102,-1.6971,-8.3355,-4.5329,-8.4799,-3.0779,-2.5384,-4.8923,-4.5974,-5.844,-6.3643,-3.383,-0.3739,-4.3561,-4.6018,-5.0966,-4.7151,-1.9134,-5.0004,-10.0188,-6.4147,-5.3877,-8.0683,-7.1125,-1.2702,-4.0637,-7.3107,-5.1145,-8.5592,-0.2672,-3.499,-10.0173,-1.6965,-3.0933,-10.0174,-1.3908,-4.3927,-8.9182,-5.3191,-6.5992,-8.0304,-3.2703,-2.72,-7.0794,-7.0859,-5.1646,-8.0017
Z8888 上市＋上櫃(不含金融),200509,1.7664,-0.563,-1.0384,-2.2463,-1.7391,-2.674,3.6876,2.553,4.7798,1.0379,-0.0085,1.89,1.9239,1.9763,0.5949,-0.2381,2.1247,1.9933,-0.3492,1.8496,4.4756,-0.4145,-0.558,5.3795,2.9977,1.0406,-1.4553,-0.4097,3.9298,3.361,-1.0479,2.8572,4.1907,0.5469,3.7506,0.4607,1.12,2.644,2.7447,-0.137,2.2116,1.9943,-0.4664,0.9513,1.8949,-0.4488,1.8976,4.673,1.8564,-0.89,0.2128,-0.5424,-0.5941,5.4471,1.4388,0.8855,0.7973,3.0049,1.1146,-1.6223,2.6257,-0.6843,-0.1222,-0.4429,4.0992,3.4675,0.8617,-0.5899,2.0574,-1.0373,2.9195,4.3033,-1.816,-0.1516,2.403,0.5174,3.8685,0.5641,1.8705,0.4405,-0.2519,1.0863,2.7587,3.0622,2.5012,-0.8678,0.5083
Z8888 上市＋上櫃(不含金融),200510,-6.0665,2.4136,1.7086,-1.5132,0.154,0.288,5.1842,0.3466,-4.6652,1.6258,-2.6763,1.89,-5.909,-5.9317,-5.1883,-7.8848,-8.8242,-4.822,-4.6282,-5.6436,-7.3038,-6.0065,-3.3034,-7.0631,-4.278,-6.6881,-11.7361,-7.5873,-4.0239,-5.506,-3.8036,-4.8422,-13.3375,-4.8818,-6.6387,-7.6555,-4.8544,-6.4365,-8.708,-9.3117,-9.085,-4.8098,-4.6082,-5.2736,-6.0838,-4.5492,-5.6803,-7.462,-6.3365,-3.4918,-3.7317,-6.1163,-3.2644,-7.1058,-4.4519,-4.8386,-4.0384,-4.2584,-6.823,-12.0888,-5.1229,-3.4264,-7.6608,-7.6546,-4.0068,-5.4362,-5.1032,-4.397,-6.6283,-3.793,-4.8274,-13.9231,-4.6036,-5.6073,-3.8039,-4.8596,-6.7277,-7.8792,-5.8603,-4.0491,-6.0922,-4.8465,-6.5066,-9.0367,-5.172,-4.2115,-6.3344
